,1,2,3,4,5,6
38909,40,-20,0,20,20,-40
38910,20,-20,20,20,-20,0
38911,0,-40,-40,-40,0,-40
38916,60,-30,30,30,10,30
38917,20,-20,-30,-30,80,10
38919,50,80,-70,30,-60,40
38922,20,0,20,0,20,0
38923,40,-40,-20,40,0,40
38925,0,40,40,40,20,60
38927,20,20,-30,20,20,-40
38928,0,40,20,40,40,40
38931,50,-20,-20,-30,-80,50
38935,0,0,-20,-40,40,0
38940,20,60,80,-70,-80,-30
38941,0,40,0,20,0,-40
38943,40,40,20,40,0,40
38945,40,-40,20,20,0,-40
38947,20,-40,-40,-40,20,-20
38949,70,-20,50,70,-10,30
38950,0,0,40,-40,40,0
38957,80,0,30,-50,-50,50
38963,0,20,-20,-40,0,-40
38964,0,0,40,-20,-40,0
38967,20,0,0,-20,20,-20
38970,20,40,-40,40,0,-40
38973,50,30,60,0,80,-60
38974,0,20,40,0,0,40
38979,30,-20,40,-70,50,-30
38980,0,0,40,-40,0,0
38981,0,-20,0,0,40,0
38982,20,40,-40,80,60,-80
38983,0,0,0,20,0,20
38986,20,-20,0,40,20,0
38987,20,0,-40,20,0,20
38993,20,80,-50,40,10,-70
38996,60,-30,-30,20,-20,60
38998,40,50,-20,40,-30,-30
38999,50,20,-60,-50,70,-50
39001,30,-30,10,-30,40,40
39003,40,0,-60,30,-10,-30
39004,0,0,40,-20,0,-20
39005,80,50,-70,50,30,80
39006,10,-30,20,40,-40,-70
39010,0,20,20,20,0,0
39011,20,-20,-20,0,-20,20
39012,80,-50,-30,80,70,-40
39014,30,50,-40,20,10,-70
39015,0,40,-40,-40,20,-40
39017,0,0,20,0,20,0
39021,50,70,-60,-30,70,-10
39027,0,40,0,40,0,0
39029,70,0,60,0,-20,-50
39030,20,20,0,-40,-80,10
39033,50,20,30,-30,-80,30
39034,30,30,80,-20,-20,-40
39035,70,-10,-20,-40,40,10
39036,40,-20,-20,60,50,0
39037,70,0,30,-60,-80,-10
39038,40,20,0,40,40,-40
39040,10,-50,-30,-40,60,20
39042,0,-20,20,20,0,0
39043,0,-20,-40,40,0,-20
39045,70,60,-40,-70,-20,-30
39046,0,-20,40,0,0,-20
39048,20,-30,-40,20,-70,-30
39050,20,20,0,40,20,20
39054,70,60,-20,-70,30,-20
39059,40,0,30,-30,-10,-80
39060,0,-20,-20,0,0,0
39062,0,70,-60,10,30,0
39064,20,20,-40,-20,20,20
39066,20,-20,10,30,30,-40
39068,40,0,-40,0,40,40
39070,80,-50,30,-40,40,-40
39071,20,0,-20,-20,20,0
39072,40,40,-50,-30,20,0
39073,40,-20,20,20,-40,40
39074,0,-40,40,0,0,-40
39076,0,40,-40,0,0,0
39080,20,-20,20,20,-20,20
39081,0,20,-10,-30,60,0
39084,0,-20,-20,-20,20,-20
39092,50,40,-20,-60,0,10
39093,0,20,-20,0,-20,0
39096,40,-40,-40,0,40,-20
39099,80,30,0,10,-10,40
39100,60,60,0,-80,-10,40
39101,20,30,-60,-20,-60,60
39102,0,20,0,-20,20,0
39104,20,80,80,40,-30,0
39107,0,-20,-20,0,-20,-20
39108,0,0,-20,20,0,0
39109,40,-10,30,-50,-80,-20
39112,0,0,0,0,20,-40
39114,60,60,-50,-60,60,60
39120,40,20,0,-20,-40,-20
39122,0,70,10,80,30,40
39123,70,20,70,40,60,-70
39125,20,50,70,60,-30,-80
39126,0,10,30,20,-80,-50
39129,60,-20,0,-10,10,20
39130,70,-30,-60,50,60,20
39131,40,50,-50,0,30,-30
39132,20,0,20,0,-40,20
39133,70,0,-10,80,-50,-10
39134,80,-50,-10,40,40,-60
39135,70,-30,-60,80,30,-50
39140,40,40,0,20,-40,-40
39143,10,-50,80,30,-80,-20
39144,0,0,0,20,20,20
39149,50,-30,20,0,50,-20
39152,0,0,0,-20,40,0
39154,10,-20,30,40,-20,50
39155,30,0,60,-80,-60,-30
39156,20,40,-30,-60,10,-30
39157,20,-20,-10,-20,50,0
39158,30,80,0,0,-70,20
39162,0,40,-40,0,-40,0
39163,70,0,10,-80,-80,-10
39164,10,60,-10,-60,-80,-80
39165,0,0,0,0,-40,-40
39166,40,-40,0,20,40,20
39170,0,20,0,40,20,0
39172,20,-40,-60,40,80,0
39173,0,-40,0,0,0,20
39174,20,-30,-40,30,-50,-40
39176,0,20,20,20,20,40
39179,0,10,-70,-10,80,-50
39180,40,20,-20,20,-60,50
39182,0,0,20,0,0,20
39184,60,50,-70,-20,-40,-20
39185,20,-40,60,-20,50,80
39187,60,-50,-70,10,10,-20
39191,20,40,60,-30,-40,-30
39194,20,-20,40,20,40,20
39197,60,-30,-50,20,-40,50
39200,10,-10,-50,-10,-70,-30
39201,20,60,70,0,-60,30
39202,60,-10,70,60,-30,-30
39203,50,60,-60,-50,50,-10
39204,70,70,-20,-30,0,50
39208,0,-50,10,10,20,-20
39210,0,0,0,0,-20,-20
39211,30,50,-60,-70,-80,-70
39212,0,-20,20,-40,20,20
39219,0,-20,20,-20,20,40
39220,10,30,60,-30,10,-30
39222,60,-40,-10,-40,10,60
39225,0,-50,40,30,-60,0
39230,80,40,-20,70,30,-50
39231,0,20,20,0,20,20
39232,70,70,-40,-50,20,-80
39233,40,40,-10,50,20,-70
39234,0,-20,0,20,0,-40
39236,20,0,0,20,0,0
39237,0,0,40,20,0,40
39241,0,20,40,-20,-20,20
39244,20,0,20,0,0,-40
39245,20,10,30,-20,40,40
39246,20,-20,20,20,-40,-20
39251,0,0,0,-20,0,20
39257,0,0,40,0,0,-40
39259,80,10,20,70,-30,-10
39261,70,-20,50,30,70,20
39264,40,-30,30,30,-70,-60
39265,30,-50,-60,-80,-20,70
39266,40,60,50,-60,40,70
39269,0,-40,0,-40,-40,40
39271,50,-50,-10,-70,-80,30
39272,30,10,30,-60,70,30
39273,10,10,-10,-40,40,-10
39277,60,20,-80,50,20,-30
39284,70,-10,40,0,-80,-50
39285,60,40,20,60,0,80
39287,30,-40,50,-50,-40,10
39290,0,-20,-20,-20,40,-40
39293,20,20,-20,20,0,0
39296,20,20,20,-40,20,-40
39297,40,0,-70,-50,70,60
39300,30,30,70,-10,-50,-80
39301,0,40,0,0,40,-40
39302,0,-40,0,-40,40,-20
39303,10,20,-30,60,20,80
39304,0,-20,-20,-20,-20,0
39305,0,40,-40,-40,20,-20
39307,30,30,-80,70,0,80
39308,20,-30,-30,-20,-60,-60
39311,0,-20,0,80,50,-60
39313,40,-20,20,20,0,20
39314,0,40,-50,-20,20,-70
39315,0,0,-20,0,20,-20
39316,20,-20,-20,-20,20,20
39318,0,-10,-10,-80,60,60
39319,80,60,0,-50,-60,10
39322,20,0,20,40,0,-20
39323,20,50,-10,0,-10,0
39324,40,20,-20,40,-20,40
39326,20,-20,-20,-20,20,-20
39327,0,0,20,-20,0,-20
39330,0,20,20,20,20,20
39331,40,-20,0,40,-40,0
39332,80,-30,10,60,-70,-50
39333,0,20,-20,0,0,0
39334,0,0,-20,20,0,0
39335,30,0,-10,50,-60,-70
39336,20,20,0,20,20,0
39339,20,-20,-20,-20,20,0
39340,0,0,20,20,-20,20
39344,70,30,-80,10,40,30
39347,0,10,-50,50,-70,30
39348,40,40,0,40,40,0
39349,40,20,20,-20,-20,-20
39351,60,0,80,80,-10,60
39353,40,20,-20,-40,-20,-40
39356,0,-20,-20,20,40,-20
39357,0,10,20,70,-70,-70
39359,40,0,-20,20,-20,20
39360,0,20,-20,0,-20,-20
39362,40,40,0,-20,0,20
39366,40,20,0,-40,-40,0
39368,20,70,-80,-60,-10,60
39369,20,30,-40,70,-60,40
39372,30,50,-20,80,20,-80
39373,20,20,-20,-20,40,40
39374,20,-40,40,20,-40,20
39375,20,40,-40,40,20,20
39377,40,-20,-40,0,-40,40
39378,30,-30,50,60,-80,30
39379,40,0,0,40,0,0
39383,40,-50,20,-40,60,-10
39387,40,40,40,-40,0,-20
39388,0,-20,-40,0,40,0
39389,50,70,40,20,30,-60
39391,40,50,-10,20,-20,-50
39392,40,0,40,40,0,40
39393,60,30,-60,60,-10,-80
39394,0,0,0,-40,40,0
39397,40,0,0,0,40,0
39398,0,-50,20,30,-60,60
39402,10,0,-70,-30,10,30
39404,20,-20,20,0,-40,20
39409,30,50,50,-70,-50,-10
39411,40,-50,-50,-80,20,60
39414,30,40,-80,-50,-20,-80
39417,0,0,20,0,0,40
39418,40,40,-20,-20,20,20
39419,50,50,70,-20,-80,-50
39422,30,40,40,-10,10,-40
39423,40,-40,0,-20,0,0
39425,0,0,20,0,0,20
39426,50,30,60,-70,10,20
39428,60,-30,10,-80,-30,0
39433,40,-20,0,0,40,-40
39436,40,0,0,-40,-20,0
39439,50,-30,-50,-80,80,-60
39440,40,0,40,40,0,0
39441,20,-20,-40,-40,20,40
39444,0,-20,0,-40,-20,0
39445,40,20,-40,-40,20,-20
39446,0,0,40,-40,0,-40
39448,0,0,0,-20,40,0
39449,20,-40,40,0,40,0
39452,20,20,0,20,20,20
39456,0,40,0,0,20,0
39458,0,10,-40,-10,30,60
39459,0,40,0,-40,-40,0
39461,0,-40,40,0,-40,0
39463,20,-10,20,40,20,30
39465,20,0,20,0,20,0
39468,20,-20,20,-40,-40,-40
39470,20,20,40,-20,40,-40
39473,60,20,-60,-20,-40,30
39474,40,-20,-40,40,20,-20
39475,0,60,70,-40,70,-50
39476,20,0,0,20,0,0
39477,20,20,-40,40,-20,40
39478,70,-20,-60,-80,-10,-80
39480,40,0,-20,0,40,0
39481,70,10,40,50,0,80
39484,40,20,0,0,0,20
39485,50,0,40,-10,0,60
39486,80,0,-10,-80,-20,-50
39487,20,-40,60,40,-70,50
39489,0,0,-80,30,50,-40
39490,20,-50,-80,-80,-40,60
39493,50,80,20,-80,40,60
39494,20,-20,-40,20,30,0
39496,40,40,-60,-50,0,0
39498,0,0,-40,-40,0,0
39499,30,0,-40,50,10,40
39501,0,0,0,-40,-40,40
39506,20,20,0,0,-20,-20
39511,0,40,0,20,-40,0
39513,10,-50,20,40,-20,-30
39514,40,20,-20,40,20,-20
39515,0,-30,40,-70,20,-80
39516,0,-30,-70,40,-20,60
39517,0,-20,-40,-20,-40,20
39518,0,-20,0,-30,30,-40
39520,80,-40,-80,-50,-40,-50
39523,30,-50,-80,80,-80,-60
39524,0,40,20,40,-40,-40
39527,70,70,70,-30,-40,-40
39529,40,50,-50,60,30,-20
39531,0,80,-60,-30,-40,-60
39533,40,0,40,0,0,40
39535,20,0,-40,0,20,0
39536,0,0,0,20,0,20
39537,60,-10,30,40,-20,10
39539,10,50,-80,-80,-20,-10
39540,0,-20,-20,0,-20,-20
39541,0,0,0,20,20,0
39542,50,-20,40,-30,-60,-40
39543,70,-30,70,-20,-10,-60
39544,40,0,40,-40,0,40
39545,20,0,-40,0,-20,-40
39548,20,-20,20,-20,-20,40
39549,0,0,-40,-40,-40,0
39550,40,-20,0,20,40,-40
39553,80,10,0,20,-10,10
39554,20,0,-20,0,0,0
39555,0,-40,-40,-40,20,-40
39556,40,20,60,-80,30,70
39558,20,20,40,-40,20,0
39560,0,40,40,40,-20,-40
39563,0,30,50,-50,70,-70
39564,60,60,20,-30,-60,40
39565,40,60,20,-40,60,0
39566,0,0,40,-20,-40,0
39567,20,0,0,-40,-20,-40
39570,0,40,-40,-40,40,0
39572,0,40,40,-40,20,-40
39574,30,-50,-20,-50,-10,40
39575,40,70,70,-20,60,60
39576,40,70,-10,30,-60,20
39577,0,0,40,0,40,40
39578,0,-20,-20,-20,-20,-20
39583,0,0,20,0,20,-40
39584,40,-20,0,0,0,-40
39587,20,20,0,0,0,0
39588,0,-10,60,80,40,-40
39591,0,-20,20,20,40,20
39592,20,-20,50,-20,-40,60
39593,60,60,60,-80,30,-60
39596,20,-30,-60,20,50,-60
39597,50,20,-40,40,80,60
39598,20,20,-20,20,-20,0
39599,60,-40,-30,-60,0,-30
39600,80,70,30,-30,-80,70
39601,50,80,-60,0,-50,80
39602,80,-30,-40,-50,-60,0
39603,20,-20,-40,40,20,-40
39605,0,30,-20,-50,60,-70
39606,10,70,80,30,-80,20
39608,40,0,20,-20,20,-40
39609,40,40,40,0,0,-20
39610,30,30,50,-60,10,-40
39612,40,-40,0,0,40,40
39613,30,-40,-50,-10,-40,-20
39615,50,10,80,-80,-10,40
39617,40,0,-40,-20,-40,0
39618,40,-20,0,0,0,40
39619,20,-10,0,10,40,-30
39621,0,80,30,-20,0,-70
39624,70,-10,0,30,-60,0
39625,10,0,70,30,-50,-70
39626,0,-40,50,-20,60,-60
39627,80,30,50,0,-60,-70
39632,0,40,0,40,40,-40
39636,80,-40,10,40,0,10
39638,20,70,30,-40,-60,30
39640,0,0,0,20,0,-20
39643,60,50,0,60,-10,10
39645,40,70,-40,80,70,-70
39647,0,0,0,20,20,-20
39651,80,50,20,-60,70,-70
39652,50,70,-50,-80,-70,50
39655,10,-10,-80,0,20,-20
39656,0,0,-20,-40,-40,0
39657,30,50,40,0,-80,30
39658,0,20,0,40,-40,-40
39660,80,30,-70,40,-70,0
39661,80,-10,20,-80,60,-70
39663,40,-20,0,-40,0,20
39664,20,-20,-20,0,20,20
39666,70,60,0,-10,-50,0
39670,10,40,-30,20,-60,-80
39672,0,-20,70,-30,-40,-70
39673,80,-50,10,40,60,60
39674,0,-20,20,40,0,-20
39675,0,0,0,-20,0,40
39676,0,30,20,-40,-10,70
39679,0,0,20,20,-20,0
39680,0,40,0,0,0,40
39681,0,0,0,-40,40,40
39682,10,10,-80,70,-60,-30
39684,80,80,-20,-80,40,-70
39687,20,40,-50,40,30,0
39688,70,-30,-70,-60,-80,0
39689,0,20,20,20,-40,0
39693,20,20,-20,0,-40,0
39696,80,60,50,70,-60,0
39697,0,40,0,0,-40,0
39699,30,-10,-50,-30,-20,20
39700,40,70,-70,70,40,-80
39702,20,0,0,0,40,-40
39703,0,0,-40,0,0,20
39708,20,80,30,70,60,20
39710,60,40,-70,10,-20,-50
39711,20,-40,-20,20,40,20
39713,20,0,0,40,0,40
39716,0,40,-40,40,0,-40
39717,70,-50,-40,30,20,50
39718,70,50,-20,-10,-80,-20
39719,0,0,-20,20,0,0
39720,60,50,-10,-80,-20,30
39722,60,70,-80,-10,70,-30
39724,40,40,0,0,40,-20
39725,0,20,0,-20,0,0
39730,50,50,-20,-70,20,50
39732,50,20,20,-60,-80,20
39733,20,0,0,20,0,0
39735,70,-40,-40,-30,10,-60
39737,40,-40,0,-20,0,0
39739,0,10,30,-60,60,70
39742,40,0,20,-20,20,-20
39743,80,70,-50,0,40,-70
39745,80,10,60,20,60,-10
39746,0,40,-40,40,-20,0
39747,0,0,-40,0,0,40
39748,20,40,40,20,0,-80
39750,0,0,0,0,40,-20
39754,40,-40,-60,80,-40,-40
39756,0,-10,-50,20,70,-40
39757,20,0,20,0,0,-20
39758,10,20,10,-70,10,-80
39759,0,0,-20,20,0,0
39761,40,20,-40,40,-40,0
39762,0,-50,50,-80,-50,-70
39763,20,0,-20,0,0,0
39764,50,20,-80,-70,-10,40
39766,40,-40,30,10,70,-10
39767,80,-20,-80,-40,20,-50
39768,40,10,0,-20,-80,40
39769,20,20,20,20,20,40
39770,80,-40,20,80,20,-40
39772,0,20,0,0,0,-20
39773,0,10,50,-30,-20,-30
39775,70,50,-40,-40,30,-80
39776,60,60,10,60,-10,30
39777,70,-30,70,-40,-80,-50
39778,40,40,-40,40,20,0
39779,20,0,0,40,40,0
39780,0,40,-20,40,40,-20
39782,50,-10,-10,-30,70,0
39785,20,20,-20,-20,-20,-20
39786,0,-20,0,0,0,-20
39787,50,-50,60,-60,-80,50
39792,50,-40,-40,-40,-40,0
39793,0,-20,0,0,0,20
39795,0,-30,80,50,-30,-40
39798,20,40,0,-40,-40,-40
39801,0,-20,40,-40,-40,0
39803,20,-20,-20,-20,-50,30
39804,40,20,0,20,-20,-20
39805,80,-20,-50,20,-40,30
39806,0,0,-20,20,0,-40
39807,80,50,30,-30,-60,60
39809,10,-50,80,60,-30,60
39810,20,-40,40,-20,0,-20
39812,40,-40,0,40,20,0
39813,0,0,-20,-20,0,-40
39814,60,80,-70,-70,-80,70
39817,0,-20,-20,-40,40,20
39821,10,0,60,-20,-20,-30
39822,40,60,-60,-10,-70,-40
39824,0,20,10,50,50,-10
39825,60,30,60,40,-40,-10
39827,0,0,0,-20,20,0
39830,0,-40,-20,40,0,40
39835,40,50,-80,-80,40,-30
39836,30,-10,-80,-70,-30,-60
39837,20,-40,40,20,20,20
39838,0,-40,0,-20,0,20
39839,60,0,-10,-80,40,70
39840,80,-50,-50,30,80,0
39841,0,0,40,-40,-40,0
39842,40,0,-20,0,-20,0
39846,30,-30,-10,-50,-20,0
39847,40,20,40,0,20,20
39849,40,-20,-40,-20,20,-20
39851,20,0,20,-20,40,40
39852,20,70,20,-40,10,50
39854,0,20,0,-40,40,40
39855,0,0,50,-50,30,-70
39857,60,10,-30,30,-50,-70
39858,70,50,20,-60,70,50
39859,20,40,0,-20,40,-40
39862,40,-20,0,40,0,-20
39863,40,20,-40,40,-20,-20
39864,30,-40,-60,30,50,-20
39870,0,30,40,-20,10,-10
39871,0,40,-40,40,20,-40
39872,0,0,-20,0,0,20
39874,20,-40,20,-20,20,40
39879,0,-20,-20,20,-20,-20
39882,0,0,20,0,0,20
39885,0,-40,-20,0,20,0
39886,10,50,-20,70,20,-50
39887,0,-20,20,0,0,0
39889,80,20,30,-10,-50,10
39890,40,0,0,-40,0,20
39893,20,20,-20,0,0,0
39894,40,0,0,-40,20,-40
39895,20,40,-20,20,-20,-20
39896,10,-30,-40,-20,50,70
39897,70,-30,20,40,40,-70
39898,70,60,20,30,-60,-10
39900,0,-20,-20,-40,-20,40
39902,60,20,10,70,0,20
39903,0,0,20,-40,0,-20
39904,60,10,30,-40,-60,-80
39905,10,30,70,30,70,-50
39906,0,40,0,0,20,0
39907,10,-20,80,50,40,-80
39908,60,30,-80,50,30,10
39911,20,70,70,-40,10,-70
39913,20,-20,-20,-40,20,-20
39917,0,0,-20,20,40,20
39918,10,20,-80,-10,-40,20
39921,60,70,50,-60,-40,-60
39923,80,40,20,80,40,30
39925,60,60,0,-80,-60,-40
39927,20,0,-30,-30,-50,-20
39930,40,-50,10,-70,-60,-70
39931,80,30,-30,80,0,60
39936,0,-20,-20,-20,0,-20
39940,20,-20,0,0,-40,0
39941,20,-40,-20,-40,20,40
39943,20,-20,20,0,0,0
39947,70,80,10,30,-70,-10
39950,70,80,40,-10,-70,70
39951,40,20,50,30,60,40
39952,20,40,-40,-20,-20,-20
39954,40,70,0,-40,-50,50
39956,50,30,-20,30,-10,60
39957,10,70,60,80,-50,70
39958,40,-30,-80,80,-30,20
39961,0,40,-40,20,40,0
39962,30,70,50,-30,-60,60
39963,20,10,-40,-50,20,-70
39964,0,-30,50,60,30,10
39970,0,20,0,0,40,0
39971,20,30,-10,70,80,-20
39973,20,-40,20,-20,20,-40
39974,20,80,50,10,30,-70
39975,20,-40,60,0,70,70
39976,0,0,20,0,-40,0
39977,0,0,20,-20,0,0
39978,40,-30,-80,40,-50,-40
39980,80,70,10,-20,-70,-70
39981,0,0,20,0,20,0
39986,0,80,-60,-30,60,-80
39987,40,80,-20,30,50,-80
39990,0,0,20,-20,0,0
39991,20,-30,20,70,-60,-80
39992,0,0,-20,-20,0,0
39997,0,40,0,40,20,0
40001,40,20,0,20,0,40
40002,20,0,0,40,0,-20
40004,0,-20,0,-40,0,40
40005,10,10,20,-70,-20,30
40007,0,40,-40,0,0,0
40010,30,50,-80,-80,40,-10
40011,0,-20,20,20,-40,0
40013,20,-20,-20,-20,-40,-20
40014,50,70,20,30,50,-50
40016,80,40,20,-60,-30,70
40020,40,40,-20,20,-40,-20
40021,0,0,0,-40,-20,-40
40022,40,-20,20,20,40,20
40023,40,0,20,40,-20,0
40030,70,-20,40,-20,80,60
40035,0,0,-40,0,20,0
40036,20,-20,-20,-20,20,40
40038,20,40,-50,80,30,80
40039,0,40,40,40,0,-40
40040,40,40,40,40,0,20
40042,20,10,-30,40,-80,20
40043,20,20,20,20,0,-20
40046,50,-10,0,-10,50,-50
40048,20,20,-40,0,30,40
40049,20,-40,-40,20,0,20
40050,0,40,40,0,0,0
40051,20,0,0,-20,0,-20
40052,10,10,-80,0,50,30
40061,10,0,0,0,0,0
40066,0,0,0,0,0,-60
40068,0,0,0,0,80,0
40069,130,0,0,0,0,0
40076,0,0,0,0,0,50
40084,0,0,0,0,-70,0
40085,120,0,0,0,0,0
40088,0,0,0,0,0,70
40090,0,0,0,0,-100,0
40091,80,0,0,0,0,0
40094,0,0,0,-10,0,0
40095,70,0,0,0,0,0
40097,0,0,0,0,0,50
40099,0,0,0,0,70,0
40100,0,0,0,0,30,0
40101,0,0,0,0,20,0
40107,0,0,60,0,0,0
40110,0,0,0,-90,0,0
40112,0,30,0,0,0,0
40114,0,0,0,80,0,0
40121,0,0,0,0,-60,0
40122,0,0,0,0,-40,0
40123,180,0,0,0,0,0
40131,0,0,70,0,0,0
40141,0,0,0,0,60,0
40142,0,0,0,-90,0,0
40144,0,0,0,0,0,-20
40145,0,0,80,0,0,0
40150,0,0,0,0,20,0
40153,0,-40,0,0,0,0
40158,0,0,0,-30,0,0
40161,0,0,0,20,0,0
40162,0,-50,0,0,0,0
40165,0,100,0,0,0,0
40166,0,0,0,0,0,60
40168,0,0,80,0,0,0
40171,10,0,0,0,0,0
40172,0,90,0,0,0,0
40174,0,0,30,0,0,0
40175,0,0,0,-40,0,0
40179,0,0,0,40,0,0
40181,0,0,-20,0,0,0
40189,40,0,0,0,0,0
40199,0,130,0,0,0,0
40205,0,0,-70,0,0,0
40208,0,0,0,0,100,0
40215,0,0,0,0,20,0
40221,0,140,0,0,0,0
40222,0,0,0,0,30,0
40225,0,0,0,10,0,0
40240,0,0,0,-70,0,0
40249,0,0,70,0,0,0
40253,0,10,0,0,0,0
40257,0,0,0,-10,0,0
40260,0,0,0,0,-80,0
40262,160,0,0,0,0,0
40265,80,0,0,0,0,0
40266,0,0,0,0,0,30
40268,0,0,60,0,0,0
40270,0,0,0,0,-40,0
40271,0,0,0,0,40,0
40273,10,0,0,0,0,0
40274,40,0,0,0,0,0
40278,0,0,0,-50,0,0
40279,0,0,0,0,0,60
40287,0,0,0,0,10,0
40288,0,0,0,0,0,90
40290,0,-30,0,0,0,0
40294,0,0,0,-90,0,0
40296,0,0,0,0,-80,0
40300,0,0,0,0,20,0
40301,0,0,0,0,10,0
40314,150,0,0,0,0,0
40315,0,130,0,0,0,0
40316,0,0,0,-60,0,0
40317,0,0,0,0,0,-90
40332,0,-40,0,0,0,0
40333,0,0,0,0,-70,0
40335,0,0,30,0,0,0
40337,50,0,0,0,0,0
40339,0,0,0,0,0,-30
40340,0,0,0,-80,0,0
40342,40,0,0,0,0,0
40350,0,0,80,0,0,0
40356,0,0,60,0,0,0
40357,0,0,0,0,0,40
40361,0,0,0,0,0,-10
40363,0,0,0,100,0,0
40372,0,0,0,0,0,-80
40376,40,0,0,0,0,0
40378,0,0,0,0,0,50
40396,0,0,0,-30,0,0
40405,0,0,30,0,0,0
40407,0,0,0,0,0,70
40417,0,0,70,0,0,0
40419,190,0,0,0,0,0
40423,0,110,0,0,0,0
40425,0,0,0,-10,0,0
40426,0,0,0,90,0,0
40430,0,120,0,0,0,0
40433,0,50,0,0,0,0
40438,0,-10,0,0,0,0
40439,0,-20,0,0,0,0
40440,0,-40,0,0,0,0
40443,0,0,0,-60,0,0
40447,0,0,0,0,-70,0
40451,0,20,0,0,0,0
40452,0,0,-80,0,0,0
40456,0,0,0,0,80,0
40458,0,0,0,-40,0,0
40460,0,0,-90,0,0,0
40464,0,0,0,30,0,0
40470,0,-50,0,0,0,0
40474,0,0,0,0,100,0
40478,0,0,20,0,0,0
40480,0,0,-70,0,0,0
40485,0,30,0,0,0,0
40486,170,0,0,0,0,0
40499,0,0,-90,0,0,0
40504,0,0,60,0,0,0
40513,190,0,0,0,0,0
40514,0,0,0,0,0,-90
40527,0,0,0,70,0,0
40531,0,0,-90,0,0,0
40535,0,0,10,0,0,0
40537,0,150,0,0,0,0
40538,0,0,0,0,-30,0
40539,0,0,0,100,0,0
40542,0,0,0,0,-100,0
40545,0,0,0,40,0,0
40546,0,0,0,0,0,50
40547,0,0,0,0,0,80
40553,0,0,40,0,0,0
40555,190,0,0,0,0,0
40556,0,40,0,0,0,0
40557,0,0,0,70,0,0
40561,0,0,0,0,60,0
40563,-10,0,0,0,0,0
40568,0,0,0,10,0,0
40571,0,0,0,0,-40,0
40573,0,0,0,0,-10,0
40577,0,0,0,-70,0,0
40581,70,0,0,0,0,0
40582,0,0,0,-80,0,0
40589,0,0,-30,0,0,0
40591,0,0,0,0,-20,0
40594,0,0,70,0,0,0
40595,0,0,0,-50,0,0
40596,190,0,0,0,0,0
40598,0,150,0,0,0,0
40600,0,0,0,0,30,0
40602,0,0,0,0,0,-90
40605,0,0,0,0,0,-80
40606,0,0,0,0,80,0
40608,0,90,0,0,0,0
40609,0,0,0,-50,0,0
40612,0,130,0,0,0,0
40614,0,0,0,0,0,50
40622,0,0,0,100,0,0
40624,0,0,0,70,0,0
40625,0,-20,0,0,0,0
40633,100,0,0,0,0,0
40635,0,0,0,-100,0,0
40638,0,0,0,0,80,0
40646,100,0,0,0,0,0
40650,0,0,0,0,-80,0
40651,0,0,0,0,0,-80
40652,70,0,0,0,0,0
40655,0,0,0,-10,0,0
40656,0,0,0,0,20,0
40661,0,80,0,0,0,0
40664,0,60,0,0,0,0
40665,0,0,0,-10,0,0
40667,0,0,0,0,0,-20
40670,0,0,0,0,20,0
40679,0,0,-40,0,0,0
40681,0,0,0,0,10,0
40682,0,0,0,0,40,0
40690,0,0,-30,0,0,0
40692,0,0,-10,0,0,0
40695,120,0,0,0,0,0
40696,0,0,-90,0,0,0
40699,0,0,0,40,0,0
40704,0,0,0,20,0,0
40707,0,0,0,-80,0,0
40716,140,0,0,0,0,0
40718,0,0,0,-10,0,0
40719,0,0,0,0,30,0
40721,0,0,0,0,-90,0
40731,20,0,0,0,0,0
40733,0,0,0,0,0,-70
40736,0,0,0,0,-80,0
40741,0,30,0,0,0,0
40743,0,0,0,0,-40,0
40744,0,0,60,0,0,0
40745,0,0,0,0,0,-40
40755,0,0,0,10,0,0
40763,0,0,0,0,20,0
40764,40,0,0,0,0,0
40772,0,0,10,0,0,0
40774,0,70,0,0,0,0
40783,0,0,0,50,0,0
40786,0,0,0,10,0,0
40788,0,0,20,0,0,0
40791,0,0,0,0,70,0
40805,0,0,0,0,0,70
40809,0,0,30,0,0,0
40812,0,110,0,0,0,0
40813,0,0,0,0,10,0
40821,0,0,0,70,0,0
40842,0,0,0,0,-30,0
40850,0,0,0,0,-40,0
40851,0,-10,0,0,0,0
40854,0,140,0,0,0,0
40860,0,0,-70,0,0,0
40861,0,0,0,60,0,0
40863,0,0,90,0,0,0
40869,60,0,0,0,0,0
40871,0,0,0,0,80,0
40873,0,20,0,0,0,0
40874,180,0,0,0,0,0
40878,0,0,0,-100,0,0
40879,0,0,110,0,0,0
40883,0,0,-10,0,0,0
40891,0,0,60,0,0,0
40895,0,0,0,0,100,0
40904,10,0,0,0,0,0
40907,90,0,0,0,0,0
40910,0,0,0,0,-90,0
40912,180,0,0,0,0,0
40915,0,0,0,0,0,-30
40921,0,0,0,0,0,-30
40925,0,20,0,0,0,0
40926,0,20,0,0,0,0
40930,0,0,0,0,0,-90
40934,0,0,110,0,0,0
40940,0,0,0,0,0,70
40941,0,0,0,0,-10,0
40944,0,90,0,0,0,0
40945,20,0,0,0,0,0
40949,70,0,0,0,0,0
40950,0,0,20,0,0,0
40956,0,0,0,60,0,0
40962,0,0,70,0,0,0
40964,0,0,0,0,-40,0
40969,0,0,0,-10,0,0
40971,0,0,0,0,-70,0
40973,0,10,0,0,0,0
40976,0,0,0,50,0,0
